ch_1_SPECTRO_GRAPH;ch_1_SPECTRO;1
170167;2193;46.8295
170500;3305;57.4891
170833;2339;48.3632
171167;3380;58.1378
171500;3170;56.3028
171833;2141;46.2709
172167;3133;55.9732
172500;2053;45.31
172833;3260;57.0964
173167;3405;58.3524
173500;2174;46.6262
173833;3237;56.8946
174167;2230;47.2229
174500;3235;56.8771
174833;3323;57.6455
175167;2197;46.8722
175500;3232;56.8507
175833;2203;46.9361
176167;3427;58.5406
176500;3213;56.6833
176833;2234;47.2652
177167;3260;57.0964
177500;3332;57.7235
177833;2155;46.422
178167;3156;56.1783
178500;2060;45.3872
178833;3105;55.7225
179167;3128;55.9285
179500;2095;45.7712
179833;3185;56.4358
180167;2058;45.3652
180500;3108;55.7494
180833;3102;55.6956
181167;2091;45.7275
181500;3051;55.2359
181833;2086;45.6727
182167;3063;55.3444
182500;3003;54.7996
182833;2048;45.2548
183167;3122;55.8749
183500;2075;45.5522
183833;3028;55.0273
184167;3274;57.2189
184500;1983;44.5309
184833;2989;54.6717
185167;2053;45.31
185500;3069;55.3986
185833;3029;55.0364
186167;1958;44.2493
186500;2918;54.0185
186833;1996;44.6766
187167;3028;55.0273
187500;2974;54.5344
187833;1967;44.3509
188167;2927;54.1018
188500;1968;44.3621
188833;2816;53.066
189167;2889;53.7494
189500;1953;44.1928
189833;2804;52.9528
190167;1908;43.6807
190500;2962;54.4243
190833;2867;53.5444
191167;1915;43.7607
191500;2771;52.6403
191833;1852;43.0349
192167;2826;53.1601
192500;2983;54.6168
192833;1873;43.2782
193167;2771;52.6403
193500;3005;54.8179
193833;1920;43.8178
194167;2882;53.6843
194500;1794;42.3556
194833;2787;52.792
195167;2772;52.6498
195500;1815;42.6028
195833;2694;51.9038
196167;1787;42.2729
196500;2787;52.792
196833;2649;51.4684
197167;1802;42.45
197500;2717;52.1249
197833;1869;43.2319
198167;2696;51.923
198500;2447;49.4672
198833;1830;42.7785
199167;2554;50.5371
199500;1825;42.72
199833;2481;49.8096
200167;2421;49.2037
200500;1806;42.4971
200833;2572;50.7149
201167;1709;41.3401
201500;2562;50.6162
201833;2611;51.0979
202167;1627;40.3361
202500;2486;49.8598
202833;1619;40.2368
203167;2487;49.8698
203500;2590;50.892
203833;1692;41.1339
204167;2517;50.1697
204500;1600;40
204833;2386;48.8467
205167;2471;49.7092
205500;1623;40.2865
205833;2286;47.8121
206167;1559;39.4842
206500;2485;49.8498
206833;2362;48.6004
207167;1578;39.724
207500;2550;50.4975
207833;1625;40.3113
208167;2359;48.5695
208500;2524;50.2394
208833;1532;39.1408
209167;2570;50.6952
209500;2404;49.0306
209833;1561;39.5095
210167;2417;49.163
210500;1587;39.8372
210833;2447;49.4672
211167;2263;47.571
211500;1592;39.8999
211833;2444;49.4368
212167;1571;39.6358
212500;2302;47.9792
212833;2385;48.8365
213167;1587;39.8372
213500;2255;47.4868
213833;1518;38.9615
214167;2226;47.1805
214500;2265;47.592
214833;1516;38.9358
215167;2274;47.6865
215500;1465;38.2753
215833;2321;48.1768
216167;2316;48.1248
216500;1480;38.4708
216833;2492;49.9199
217167;1509;38.8458
217500;2264;47.5815
217833;2350;48.4768
218167;1525;39.0512
218500;2267;47.613
218833;1562;39.5221
219167;2210;47.0106
219500;2230;47.2229
219833;1493;38.6394
220167;2303;47.9896
220500;1459;38.1969
220833;2021;44.9555
221167;2188;46.7761
221500;1430;37.8153
221833;2275;47.697
222167;1611;40.1373
222500;2220;47.1169
222833;2123;46.076
223167;1479;38.4578
223500;2105;45.8803
223833;1500;38.7298
224167;2227;47.1911
224500;2150;46.3681
224833;1457;38.1707
225167;2278;47.7284
225500;2350;48.4768
225833;1497;38.6911
226167;2240;47.3286
226500;1401;37.4299
226833;2220;47.1169
227167;2116;46
227500;1479;38.4578
227833;2147;46.3357
228167;1567;39.5854
228500;2269;47.634
228833;2171;46.594
229167;1480;38.4708
229500;2235;47.2758
229833;1423;37.7227
230167;2197;46.8722
230500;2231;47.2335
230833;1428;37.7889
231167;2186;46.7547
231500;1507;38.8201
231833;2155;46.422
232167;2211;47.0213
232500;1425;37.7492
232833;2214;47.0532
233167;1418;37.6563
233500;2303;47.9896
233833;2178;46.669
234167;1378;37.1214
234500;2194;46.8402
234833;1414;37.6032
235167;2234;47.2652
235500;2063;45.4203
235833;1420;37.6829
236167;2218;47.0956
236500;1457;38.1707
236833;2032;45.0777
237167;2193;46.8295
237500;1394;37.3363
237833;2034;45.0999
238167;1432;37.8418
238500;2293;47.8853
238833;2179;46.6798
239167;1421;37.6962
239500;2116;46
239833;1438;37.921
240167;2157;46.4435
240500;2247;47.4025
240833;1441;37.9605
241167;2167;46.551
241500;2234;47.2652
241833;1545;39.3065
242167;2205;46.9574
242500;1480;38.4708
242833;2201;46.9148
243167;2260;47.5395
243500;1486;38.5487
243833;2161;46.4866
244167;1431;37.8286
244500;2219;47.1063
244833;2169;46.5725
245167;1421;37.6962
245500;2085;45.6618
245833;1474;38.3927
246167;2104;45.8694
246500;2172;46.6047
246833;1427;37.7757
247167;2193;46.8295
247500;1420;37.6829
247833;2284;47.7912
248167;2084;45.6508
248500;1473;38.3797
248833;2172;46.6047
249167;1381;37.1618
249500;2097;45.793
249833;2383;48.816
250167;1347;36.7015
250500;2210;47.0106
250833;1472;38.3667
251167;2106;45.8912
251500;2042;45.1885
251833;1401;37.4299
252167;2088;45.6946
252500;1456;38.1576
252833;2154;46.4112
253167;2176;46.6476
253500;1391;37.2961
253833;2040;45.1664
254167;1428;37.7889
254500;1949;44.1475
254833;2087;45.6837
255167;1427;37.7757
255500;2093;45.7493
255833;1380;37.1484
256167;2102;45.8476
256500;2087;45.6837
256833;1377;37.108
257167;2148;46.3465
257500;2068;45.4753
257833;1413;37.5899
258167;2195;46.8508
258500;1345;36.6742
258833;2030;45.0555
259167;2077;45.5741
259500;1377;37.108
259833;2182;46.7119
260167;1390;37.2827
260500;2042;45.1885
260833;2153;46.4004
261167;1391;37.2961
261500;2072;45.5192
261833;1328;36.4417
262167;2080;45.607
262500;2127;46.1194
262833;1361;36.8917
263167;2068;45.4753
263500;1304;36.1109
263833;2038;45.1442
264167;2044;45.2106
264500;1364;36.9324
264833;1971;44.3959
265167;1369;37
265500;1953;44.1928
265833;1943;44.0795
266167;1438;37.921
266500;1980;44.4972
266833;1293;35.9583
267167;2002;44.7437
267500;1955;44.2154
267833;1303;36.0971
268167;1981;44.5084
268500;1338;36.5787
268833;1911;43.715
269167;2056;45.3431
269500;1321;36.3456
269833;1917;43.7836
270167;1263;35.5387
270500;1848;42.9884
270833;1904;43.6348
271167;1272;35.6651
271500;1851;43.0232
271833;1205;34.7131
272167;1914;43.7493
272500;1872;43.2666
272833;1238;35.1852
273167;2030;45.0555
273500;1817;42.6263
273833;1200;34.641
274167;1829;42.7668
274500;1336;36.5513
274833;1867;43.2088
275167;1942;44.0681
275500;1258;35.4683
275833;1770;42.0714
276167;1206;34.7275
276500;1760;41.9524
276833;1811;42.5558
277167;1194;34.5543
277500;1870;43.2435
