ch_1_SPECTRO_GRAPH;ch_1_SPECTRO;1
243833;1978;44.4747
244167;1292;35.9444
244500;1973;44.4185
244833;1956;44.2267
245167;1299;36.0416
245500;1998;44.699
245833;1257;35.4542
246167;1940;44.0454
246500;1951;44.1701
246833;1429;37.8021
247167;1932;43.9545
247500;1303;36.0971
247833;1950;44.1588
248167;1936;44
248500;1361;36.8917
248833;2034;45.0999
249167;1256;35.4401
249500;1935;43.9886
249833;2073;45.5302
250167;1243;35.2562
250500;1896;43.5431
250833;1269;35.623
251167;1888;43.4511
251500;1923;43.852
251833;1206;34.7275
252167;1855;43.0697
252500;1328;36.4417
252833;1948;44.1362
253167;1846;42.9651
253500;1307;36.1525
253833;1942;44.0681
254167;1290;35.9166
254500;1817;42.6263
254833;1892;43.4971
255167;1345;36.6742
255500;1919;43.8064
255833;1263;35.5387
256167;1906;43.6578
256500;1965;44.3283
256833;1317;36.2905
257167;1864;43.1741
257500;1813;42.5793
257833;1334;36.524
258167;2028;45.0333
258500;1213;34.8281
258833;1910;43.7035
259167;1959;44.2606
259500;1217;34.8855
259833;1893;43.5086
260167;1195;34.5688
260500;1848;42.9884
260833;1992;44.6318
261167;1227;35.0286
261500;1815;42.6028
261833;1271;35.6511
262167;1832;42.8019
262500;1815;42.6028
262833;1276;35.7211
263167;1862;43.1509
263500;1145;33.8378
263833;1818;42.638
264167;1997;44.6878
264500;1237;35.171
264833;1876;43.3128
265167;1286;35.8608
265500;1851;43.0232
265833;1818;42.638
266167;1344;36.6606
266500;1875;43.3013
266833;1204;34.6987
267167;1911;43.715
267500;1846;42.9651
267833;1201;34.6554
268167;1795;42.3674
268500;1267;35.5949
268833;1865;43.1856
269167;1856;43.0813
269500;1302;36.0832
269833;1871;43.2551
270167;1246;35.2987
270500;1873;43.2782
270833;1810;42.5441
271167;1222;34.9571
271500;1862;43.1509
271833;1122;33.4963
272167;1839;42.8836
272500;1806;42.4971
272833;1213;34.8281
273167;1852;43.0349
273500;1903;43.6234
273833;1265;35.5668
274167;1807;42.5088
274500;1280;35.7771
274833;1877;43.3244
275167;1897;43.5546
275500;1253;35.3977
275833;1842;42.9185
276167;1186;34.4384
276500;1714;41.4005
276833;1798;42.4028
277167;1209;34.7707
277500;1764;42
277833;1186;34.4384
278167;1838;42.8719
278500;1813;42.5793
278833;1184;34.4093
279167;1846;42.9651
279500;1242;35.242
279833;1839;42.8836
280167;1745;41.7732
280500;1236;35.1568
280833;1745;41.7732
281167;1235;35.1426
281500;1846;42.9651
281833;1791;42.3202
282167;1231;35.0856
282500;2011;44.8442
282833;1251;35.3695
283167;1865;43.1856
283500;1851;43.0232
283833;1272;35.6651
284167;1839;42.8836
284500;1228;35.0428
284833;1811;42.5558
285167;1731;41.6053
285500;1145;33.8378
285833;1810;42.5441
286167;1158;34.0294
286500;1851;43.0232
286833;1801;42.4382
287167;1234;35.1283
287500;1776;42.1426
287833;1198;34.6121
288167;1814;42.5911
288500;1852;43.0349
288833;1128;33.5857
289167;1748;41.8091
289500;1835;42.8369
289833;1227;35.0286
290167;1730;41.5933
290500;1257;35.4542
290833;1905;43.6463
291167;1785;42.2493
291500;1192;34.5254
291833;1855;43.0697
292167;1182;34.3802
292500;1793;42.3438
292833;1735;41.6533
293167;1195;34.5688
293500;1787;42.2729
293833;1250;35.3553
294167;1785;42.2493
294500;1780;42.19
294833;1183;34.3948
295167;1808;42.5206
295500;1209;34.7707
295833;1928;43.909
296167;1744;41.7612
296500;1212;34.8138
296833;1733;41.6293
297167;1167;34.1614
297500;1744;41.7612
297833;1842;42.9185
298167;1255;35.426
298500;1804;42.4735
298833;1331;36.4829
299167;1743;41.7493
299500;1744;41.7612
299833;1212;34.8138
300167;1808;42.5206
300500;1160;34.0588
300833;1779;42.1782
301167;1702;41.2553
301500;1175;34.2783
301833;1844;42.9418
302167;1151;33.9264
302500;1738;41.6893
302833;1714;41.4005
303167;1242;35.242
303500;1689;41.0974
303833;1217;34.8855
304167;1854;43.0581
304500;1724;41.5211
304833;1156;34
305167;1784;42.2374
305500;1671;40.8779
305833;1159;34.0441
306167;1712;41.3763
306500;1202;34.6699
306833;1762;41.9762
307167;1855;43.0697
307500;1146;33.8526
307833;1752;41.8569
308167;1244;35.2704
308500;1805;42.4853
308833;1768;42.0476
309167;1084;32.9242
309500;1734;41.6413
309833;1188;34.4674
310167;1838;42.8719
310500;1768;42.0476
310833;1156;34
311167;1849;43
311500;1211;34.7994
311833;1701;41.2432
312167;1788;42.2847
312500;1113;33.3617
312833;1750;41.833
313167;1150;33.9116
313500;1722;41.497
313833;1677;40.9512
314167;1230;35.0714
314500;1694;41.1582
314833;1141;33.7787
315167;1942;44.0681
315500;1765;42.0119
315833;1160;34.0588
316167;1670;40.8656
316500;1174;34.2637
316833;1712;41.3763
317167;1710;41.3521
317500;1160;34.0588
317833;1761;41.9643
318167;1206;34.7275
318500;1737;41.6773
318833;1826;42.7317
319167;1146;33.8526
319500;1735;41.6533
319833;1155;33.9853
320167;1718;41.4488
320500;1750;41.833
320833;1145;33.8378
321167;1656;40.694
321500;1771;42.0833
321833;1212;34.8138
322167;1827;42.7434
322500;1137;33.7194
322833;1705;41.2916
323167;1746;41.7852
323500;1177;34.3074
323833;1813;42.5793
324167;1197;34.5977
324500;1757;41.9166
324833;1698;41.2068
325167;1155;33.9853
325500;1745;41.7732
325833;1157;34.0147
326167;1749;41.821
326500;1802;42.45
326833;1099;33.1512
327167;1769;42.0595
327500;1167;34.1614
327833;1795;42.3674
328167;1717;41.4367
328500;1250;35.3553
328833;1764;42
329167;1146;33.8526
329500;1730;41.5933
329833;1747;41.7971
330167;1117;33.4215
330500;1811;42.5558
330833;1209;34.7707
331167;1671;40.8779
331500;1916;43.7721
331833;1153;33.9559
332167;1722;41.497
332500;1172;34.2345
332833;1743;41.7493
333167;1743;41.7493
333500;1172;34.2345
333833;1823;42.6966
334167;1221;34.9428
334500;1742;41.7373
334833;1779;42.1782
335167;1162;34.0881
335500;1759;41.9404
335833;1156;34
336167;1688;41.0853
336500;1703;41.2674
336833;1044;32.311
337167;1649;40.6079
337500;1705;41.2916
337833;1200;34.641
338167;1764;42
338500;1181;34.3657
338833;1715;41.4126
339167;1731;41.6053
339500;1173;34.2491
339833;1848;42.9884
340167;1125;33.541
340500;1705;41.2916
340833;1787;42.2729
341167;1197;34.5977
341500;1787;42.2729
341833;1156;34
342167;1763;41.9881
342500;1734;41.6413
342833;1186;34.4384
343167;1766;42.0238
343500;1098;33.1361
343833;1753;41.8688
344167;1719;41.4608
344500;1218;34.8999
344833;1825;42.72
345167;1209;34.7707
345500;1741;41.7253
345833;1779;42.1782
346167;1181;34.3657
346500;1741;41.7253
346833;1241;35.2278
347167;1742;41.7373
347500;1668;40.8412
347833;1218;34.8999
348167;1850;43.0116
348500;1180;34.3511
348833;1753;41.8688
349167;1760;41.9524
349500;1123;33.5112
349833;1737;41.6773
350167;1137;33.7194
350500;1720;41.4729
350833;1778;42.1663
351167;1192;34.5254
351500;1635;40.4351
351833;1067;32.665
352167;1759;41.9404
352500;1700;41.2311
352833;1185;34.4238
353167;1792;42.332
353500;1767;42.0357
353833;1251;35.3695
354167;1805;42.4853
354500;1189;34.4819
354833;1744;41.7612
355167;1817;42.6263
355500;1208;34.7563
355833;1737;41.6773
356167;1147;33.8674
356500;1861;43.1393
356833;1791;42.3202
357167;1219;34.9142
357500;1728;41.5692
357833;1114;33.3766
358167;1665;40.8044
358500;1713;41.3884
358833;1152;33.9411
359167;1720;41.4729
359500;1133;33.6601
359833;1777;42.1545
360167;1793;42.3438
360500;1196;34.5832
360833;1706;41.3038
361167;1184;34.4093
361500;1851;43.0232
361833;1771;42.0833
362167;1190;34.4964
362500;1826;42.7317
362833;1196;34.5832
363167;1780;42.19
363500;1689;41.0974
363833;1118;33.4365
364167;1836;42.8486
364500;1275;35.7071
364833;1774;42.1189
365167;1769;42.0595
365500;1242;35.242
365833;1644;40.5463
366167;1260;35.4965
366500;1685;41.0488
366833;1834;42.8252
367167;1230;35.0714
367500;1755;41.8927
367833;1167;34.1614
