ch_1_SPECTRO_GRAPH;ch_1_SPECTRO;1
904333;1;1
905000;0;0
905667;1;1
906333;0;0
907000;2;1.41421
907667;1;1
908333;2;1.41421
909000;1;1
909667;2;1.41421
910333;2;1.41421
911000;3;1.73205
911667;2;1.41421
912333;7;2.64575
913000;2;1.41421
913667;1;1
914333;2;1.41421
915000;0;0
915667;0;0
916333;2;1.41421
917000;0;0
917667;1;1
918333;2;1.41421
919000;0;0
919667;1;1
920333;1;1
921000;1;1
921667;1;1
922333;1;1
923000;1;1
923667;5;2.23607
924333;0;0
925000;6;2.44949
925667;0;0
926333;1;1
927000;1;1
927667;4;2
928333;2;1.41421
929000;1;1
929667;2;1.41421
930333;1;1
931000;0;0
931667;1;1
932333;0;0
933000;2;1.41421
933667;1;1
934333;5;2.23607
935000;0;0
935667;0;0
936333;1;1
937000;0;0
937667;2;1.41421
938333;1;1
939000;1;1
939667;2;1.41421
940333;0;0
941000;1;1
941667;3;1.73205
942333;3;1.73205
943000;2;1.41421
943667;2;1.41421
944333;1;1
945000;1;1
945667;2;1.41421
946333;2;1.41421
947000;2;1.41421
947667;1;1
948333;0;0
949000;1;1
949667;0;0
950333;1;1
951000;2;1.41421
951667;0;0
952333;1;1
953000;3;1.73205
953667;1;1
954333;3;1.73205
955000;1;1
955667;2;1.41421
956333;0;0
957000;3;1.73205
957667;1;1
958333;1;1
959000;1;1
959667;1;1
960333;3;1.73205
961000;2;1.41421
961667;0;0
962333;0;0
963000;2;1.41421
963667;1;1
964333;4;2
965000;0;0
965667;3;1.73205
966333;1;1
967000;1;1
967667;4;2
968333;1;1
969000;0;0
969667;2;1.41421
970333;0;0
971000;3;1.73205
971667;2;1.41421
972333;3;1.73205
973000;1;1
973667;3;1.73205
974333;1;1
975000;2;1.41421
975667;0;0
976333;0;0
977000;2;1.41421
977667;0;0
978333;3;1.73205
979000;1;1
979667;1;1
980333;2;1.41421
981000;1;1
981667;0;0
982333;3;1.73205
983000;0;0
983667;2;1.41421
984333;0;0
985000;2;1.41421
985667;2;1.41421
986333;1;1
987000;2;1.41421
987667;1;1
988333;2;1.41421
989000;1;1
989667;0;0
990333;1;1
991000;1;1
991667;1;1
992333;0;0
993000;2;1.41421
993667;1;1
994333;1;1
995000;2;1.41421
995667;1;1
996333;1;1
997000;3;1.73205
997667;2;1.41421
998333;0;0
999000;1;1
999667;2;1.41421
